Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
SKYNET-53E-KQ,United Kingdom 🇬🇧,53.0°E,Non-Planned,Early-Stage,No,n/a,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-53E-KQ&sel_satname=SKYNET-53E-KQ&plan_id=
SKYNET-5D,United Kingdom 🇬🇧,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SKYNET-5D&sel_satname=SKYNET-5D&plan_id=
VOLNA-4,Russian Federation 🇷🇺,53.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VOLNA-4&sel_satname=VOLNA-4&plan_id=
SKYNET-53E-KQ2,United Kingdom 🇬🇧,53.0°E,Non-Planned,Early-Stage,No,n/a,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-53E-KQ2&sel_satname=SKYNET-53E-KQ2&plan_id=
EXPRESS-5P,Russian Federation 🇷🇺,53.0°E,Planned,Late-Stage,Yes,No,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-5P&sel_satname=EXPRESS-5P&plan_id=plan
ARS00000,Saudi Arabia 🇸🇦,51.9°E,Planned,Early-Stage,No,n/a,No,0.58°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ARS00000&sel_satname=ARS00000&plan_id=plan
BLR-FSS-51.5E,Belarus 🇧🇾,51.5°E,Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=BLR-FSS-51.5E&sel_satname=BLR-FSS-51.5E&plan_id=plan
BLR-FSS2-51.5E,Belarus 🇧🇾,51.5°E,Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=BLR-FSS2-51.5E&sel_satname=BLR-FSS2-51.5E&plan_id=plan
TIBASAT-51.5E,Egypt 🇪🇬,51.5°E,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TIBASAT-51.5E&sel_satname=TIBASAT-51.5E&plan_id=
USOBO-12B,United States 🇺🇸,51.5°E,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-12B&sel_satname=USOBO-12B&plan_id=
CHINASAT-CL2,China 🇨🇳,51.5°E,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-CL2&sel_satname=CHINASAT-CL2&plan_id=
CHINASAT-ROUTE1,China 🇨🇳,51.5°E,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-ROUTE1&sel_satname=CHINASAT-ROUTE1&plan_id=
CHINASAT-51.5E,China 🇨🇳,51.5°E,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-51.5E&sel_satname=CHINASAT-51.5E&plan_id=
USOBO-12C,United States 🇺🇸,51.5°E,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-12C&sel_satname=USOBO-12C&plan_id=
