Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
USGCSS PH3 INDOC,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.29°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGCSS+PH3+INDOC&sel_satname=USGCSS+PH3+INDOC&plan_id=
INTELSAT8 60E,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.29°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT8+60E&sel_satname=INTELSAT8+60E&plan_id=
INTELSAT6 60E,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.29°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT6+60E&sel_satname=INTELSAT6+60E&plan_id=
CYP-30B-59.7E-2,Cyprus 🇨🇾,59.7°E,Planned,Late-Stage,Yes,No,Total,0.59°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CYP-30B-59.7E-2&sel_satname=CYP-30B-59.7E-2&plan_id=plan
CYP-30B-59.7E,Cyprus 🇨🇾,59.7°E,Planned,Late-Stage,Yes,No,Total,0.59°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CYP-30B-59.7E&sel_satname=CYP-30B-59.7E&plan_id=plan
CYP-30B-59.7E-3,Cyprus 🇨🇾,59.7°E,Planned,Late-Stage,No,No,No,0.59°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CYP-30B-59.7E-3&sel_satname=CYP-30B-59.7E-3&plan_id=plan
CYP-30B-59.7E-4,Cyprus 🇨🇾,59.7°E,Planned,Early-Stage,No,n/a,No,0.59°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CYP-30B-59.7E-4&sel_satname=CYP-30B-59.7E-4&plan_id=plan
RUS00001,Russian Federation 🇷🇺,61.0°E,Planned,Early-Stage,No,n/a,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=RUS00001&sel_satname=RUS00001&plan_id=plan
OMANSAT-61E,Oman 🇴🇲,61.0°E,Non-Planned,Early-Stage,No,n/a,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-61E&sel_satname=OMANSAT-61E&plan_id=
INSAT-KA61E,India 🇮🇳,61.0°E,Non-Planned,Early-Stage,No,n/a,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA61E&sel_satname=INSAT-KA61E&plan_id=
PACIFISAT-5,Papua New Guinea 🇵🇬,61.0°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PACIFISAT-5&sel_satname=PACIFISAT-5&plan_id=
