Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
ENSAT-14.5E-A,Russian Federation 🇷🇺,14.5°E,Non-Planned,Early-Stage,No,n/a,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ENSAT-14.5E-A&sel_satname=ENSAT-14.5E-A&plan_id=
F-SAT-N7-14.5E,France 🇫🇷,14.5°E,Non-Planned,Early-Stage,No,n/a,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-14.5E&sel_satname=F-SAT-N7-14.5E&plan_id=
CYP-SAT-KM-14.5E,Cyprus 🇨🇾,14.5°E,Non-Planned,Early-Stage,No,n/a,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-14.5E&sel_satname=CYP-SAT-KM-14.5E&plan_id=
F-SAT-30B-14.5E,France 🇫🇷,14.5°E,Planned,Early-Stage,No,n/a,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-14.5E&sel_satname=F-SAT-30B-14.5E&plan_id=plan
F-SAT-P-30B-14.5E-F,France 🇫🇷,14.5°E,Planned,Early-Stage,No,n/a,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-14.5E-F&sel_satname=F-SAT-P-30B-14.5E-F&plan_id=plan
MADAR-15.5E-2,United Arab Emirates 🇦🇪,15.5°E,Non-Planned,Early-Stage,No,n/a,No,0.52°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-15.5E-2&sel_satname=MADAR-15.5E-2&plan_id=
MADAR-15.5E,United Arab Emirates 🇦🇪,15.5°E,Non-Planned,Early-Stage,No,n/a,No,0.52°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-15.5E&sel_satname=MADAR-15.5E&plan_id=
CAF00000,Central African Rep. 🇨🇫,14.4°E,Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CAF00000&sel_satname=CAF00000&plan_id=plan
GHA00000,Ghana 🇬🇭,15.9°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GHA00000&sel_satname=GHA00000&plan_id=plan
TOR-12M,Russian Federation 🇷🇺,14.0°E,Non-Planned,Late-Stage,Yes,No,No,0.98°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-12M&sel_satname=TOR-12M&plan_id=
